customer_id,name,age,country,purchase_amount,age_group,email_hashed
1790,Customer_1790,61,UK,705,Senior,7fe5a041351dcf4b905be32abe20b58727fa0a0cc99cd324bdf581de2844e94b
1791,Customer_1791,54,USA,368,Senior,6b5995bd11685c6468850cf10c6ebd19c55f642cd16844faaad9aa0a20b2ea20
1792,Customer_1792,50,USA,1953,Senior,fa1c77c4524f1670e0a01d92ff60a6de5d551c51fe8f1606397281da714cfd2c
1793,Customer_1793,21,USA,3140,Young,168e7523fca7e5e23a4cfbf541463f4620b0e04c24f5cbb6701df40f4cb0cb1f
1794,Customer_1794,62,USA,2641,Senior,08b58a8daf993c3f00ecf4b7e1a4a1ba746acf32943f4ec307bf13fad2dfd9b5
1795,Customer_1795,35,India,1473,Adult,b20a582a5e188dcd160c005318bb6c50a45a3e56352bd759d3964b6b291f00d6
1796,Customer_1796,60,USA,3964,Senior,57b8c0ac5bb1db178f49a052413d2c64a49480da21ae601186dda6f316c90bcd
1797,Customer_1797,45,India,677,Adult,f52caf21209a33a96949102c7be519d4d689be2e0c17cd05aef187df45a2b016
1798,Customer_1798,48,USA,2938,Adult,4f36234637ba9ff07954f679f1042cafd17df1a08c32d32dbcc1108b6fbba4f0
1799,Customer_1799,50,USA,4374,Senior,07dfed5b643d4916b5278b6e9891f8d040f3088208a37c49a07eb9f264fcd085
1800,Customer_1800,69,USA,2377,Senior,9160af211124db59d27c9cc6efffdf81a6087400f56589b0a39aca022b1fd221
1801,Customer_1801,24,India,2652,Young,99a8321cc3cc90405a3ebf2bb08e4eb484de110394f361307e6f6887fed814a9
1802,Customer_1802,39,India,3745,Adult,c305636936a742d6aab3774455bbdca462de665db5333732987b41ef72377ad9
1803,Customer_1803,30,UK,4913,Adult,086c93aabf513540faeec07dd7ad1218ed2d851c1257f1b6c7b2458858a68c6c
1804,Customer_1804,70,India,1751,Senior,2f1ebb677cfdf103284e9ceadbc242d524ba80b2949ecc163074988d65e7c6e6
1805,Customer_1805,29,UK,4863,Young,4f6e405476216cbbd454e5b6819088a6a8b882c59fcd1f3d3f3179df0865326f
1806,Customer_1806,39,UK,2864,Adult,8456db6b3696521d16b186f74f6fa0fd8681d82bde2c1f335c9bdb5cd8f21285
1807,Customer_1807,65,India,4313,Senior,7c99f50f58013c7dfa18be660f6f45cca247e64a6f953eb7b86ed7458fbd86d6
1808,Customer_1808,32,India,3469,Adult,89393b6220739784cd595b53e285123ecbdc3e428ee52afa2363f023eac9ad17
1809,Customer_1809,30,USA,4013,Adult,202d1e5c5622c477a2dcd9cdbfa3ae458174e313a4fc65c51c2df3ed418ed06a
1810,Customer_1810,51,USA,3416,Senior,cea9b8270d5dbc5a404ae48821bb9ef37ea252c3b18348c3d14380be505e9059
1811,Customer_1811,24,India,226,Young,bed3808a5489ea9a6f1339b401d170642f35332d3e82d36a4a0cbdb4e607e90f
1812,Customer_1812,64,USA,3399,Senior,d3b5221523c0cd3f95a0b8f4e34ca313167174277c4b1bb8c78c867e02be4c4d
1813,Customer_1813,70,India,329,Senior,e260af1a100825237d1cbdd349d2900ca998972a64fc348869127dd16b27620f
1814,Customer_1814,50,UK,3162,Senior,0037049c0be9d2a9eca6cc278a2ffcd779092311bc5277b82f56096ce5f416ec
1815,Customer_1815,23,USA,1808,Young,5773e99f0ecbd8e4b30c27b34721d0e25291167948cd45b85091f5f72760a3e9
1816,Customer_1816,32,USA,351,Adult,b343affeda4dc50ea6c535ee16e42edf3f577a5da23b2f35b7dbc550c3bf427b
1817,Customer_1817,70,UK,4958,Senior,154ddb150abf565a31eba973c25b0ae4c3c137bbae94eedb88ad33868011adb3
1818,Customer_1818,25,UK,2632,Young,53cbdc879f957e0eabe6c16b5b9355997ea2cdd3ed10ffc6732af2acacc86f94
1819,Customer_1819,18,USA,538,Young,bb5655382490c91fed9ea976782b0c24b24ac9e0ab1d65f80646cc6996f863c1
1820,Customer_1820,36,USA,990,Adult,812f94bd38f9ac3186ed8eee9dbcb42f1ed22e712c81ce0464fc3299efac8fe6
1821,Customer_1821,32,UK,4857,Adult,2a3b2ed455f744e73cdf48a79ac5d68ca0c9361b8be5aa7eb604c95641a9fd1f
1822,Customer_1822,58,India,2313,Senior,62586e3935da1d7b2eb306a911f953eb1f0d122cd9cde5c703c6e43b51541b91
1823,Customer_1823,32,UK,1681,Adult,2a9664bb5a35ac87f64771ccc192551cebc161335147c831746aef872b39d4e4
1824,Customer_1824,20,UK,3333,Young,e0b0defe1c8116bdb5ae362f19d53e05b893aab39d03a61a82b6e9118ce5de0f
1825,Customer_1825,34,USA,1548,Adult,02f404c1e730f0eaabe76f780b67eae6eec96844a52399ef7f279a48dbffd957
1826,Customer_1826,29,India,3091,Young,9fb30829365c482e21ce9700e3a88f6e6d9e028c508adc336e9b44a7e20c5de3
1827,Customer_1827,62,India,706,Senior,652fb9070e3d677a458ea291b56b81b4aff860f8e3d7de902b8595d5593c5d3f
1828,Customer_1828,29,India,4354,Young,8578c648f1faae0e5e12887c455b16791e73a9e9aee4547db91c16b1d03b11d8
1829,Customer_1829,51,UK,2920,Senior,ec423203200fe60755f5b4a66c9ac5aaffea5eb4c6bd80c0238751850618df5f
1830,Customer_1830,54,UK,3798,Senior,376fdc0060d10947123a3eb94113e2fd2e32e1111dab1928ea4befc59f4428c6
1831,Customer_1831,22,USA,3050,Young,c560a9512707ce36820be92735f31632e74a0a18f6cb43954435988cb3a0703f
1832,Customer_1832,39,India,2130,Adult,1a9a693fcd28a24605b22a8feb71037712538c98c3e817553306487cab16170e
1833,Customer_1833,47,India,3375,Adult,eca9fb988bb959b1084f70d125060518952f74cf0afb9a741e8f80913d2a5a20
1834,Customer_1834,52,India,4318,Senior,baadcda3ccaeab2198abed132d603bb3c7473b301398a02af9726a38bbc50bb0
1835,Customer_1835,57,USA,3220,Senior,175b59a14272a0f13cced37963ce85aacd9e58891ad234821a8227b8dd0da032
1836,Customer_1836,23,USA,2801,Young,960f69953afb30b5daf199a35e50bc281f7da24ff34745a65d4641a4a3f6bf76
1837,Customer_1837,40,India,2580,Adult,45ad4c294760ef677892dbf13ba484d10e933eba503d0719ac75a5e736723910
1838,Customer_1838,25,UK,1100,Young,72cc3deadb212946deb7dde777979f6058148b70a7ed1377cc38a05793d3cfad
1839,Customer_1839,62,India,925,Senior,c27674b48756c19f2984746833a40cd1935b81896f5e91e3fddb25e366833adf
1840,Customer_1840,62,USA,2889,Senior,eaa11b15f72eb83cf5caefd78e85009675a8453c8ae28ed0ba967c758a2d8b0e
1841,Customer_1841,36,India,717,Adult,14e652eff64a338a9cb2e8b7fc6e675ba0a21229916cb0e99ba160884af86eaf
1842,Customer_1842,67,UK,365,Senior,905b58d8a455df9e17154c4713260182a489a5dc5b6ba697b582f7fb755b74d7
1843,Customer_1843,56,India,2838,Senior,2277fc324703d781002a2788d2e87c6cfd54a676a41c43151e0938c695032bdc
1844,Customer_1844,48,USA,1197,Adult,a706d767b949e1427de0985643f9d123974b326a3115855eaf289ec51dfb0efc
1845,Customer_1845,40,USA,3642,Adult,ad1dd8813a2bdf6da20de555dbe029bf81b8ef266c8539a18af2beb966a330fa
1846,Customer_1846,57,India,684,Senior,91d64f65933b6e50a3e98a87ed51bd512d25d01598f45c30a4aaa71298c6f04b
1847,Customer_1847,56,India,3766,Senior,fc2544084e55a42596b5925f3e2ffa99b8dba4eecdafb5acec29eb67e380cc21
1848,Customer_1848,44,India,900,Adult,b1e41c03f18f90bdd152d6df4b00de9b1ae2bb2a35740fc40e44802e1a411895
1849,Customer_1849,37,India,882,Adult,5f7e0216f491ed449fa22de78ae1d37fec0dfa2d20d1076a631a640d1efe0d66
1850,Customer_1850,31,USA,543,Adult,43aa1f565f9b7599b070be7c08f0074f0e3ccdcfb24c6f8f5044b9f8dc341257
1851,Customer_1851,65,USA,3754,Senior,e6b428da0ad0e301281ffae9f2bfafdbd16f156823fcd6d64a7782316b142dfe
1852,Customer_1852,33,UK,3271,Adult,eab554b2b33825f543df15443aa3f670c4fabd3c9777aa926080e80f19096ca5
1853,Customer_1853,18,UK,2973,Young,2563588c832e84f059c554ec386427b97acbb2bb852bf819be8c882c2f2c9998
1854,Customer_1854,21,USA,388,Young,85c770fb2b69da1da31403f73ffb02caf4375b0886b9efd7d66962cc46be4c44
1855,Customer_1855,24,India,1518,Young,8146804a4896fb73cccb526e0d4ceeaae2aec66e280390819fcd24f917abe0dc
1856,Customer_1856,27,USA,2840,Young,68f04b01c815e39c09c7d9f76125409b6ae48ea0e6a8f9b69fed81257adcf753
1857,Customer_1857,33,India,4012,Adult,e886ba11e900a0657a4cc62e431f58285050304400162157429a824850c19fd7
1858,Customer_1858,31,India,1214,Adult,f3e9f95fea4315ad1ad3c34b6aa38884fb0befc2208e463789f3c812ea99b29b
1859,Customer_1859,62,USA,3218,Senior,80863907ab16dab71033570bac67b6b0115a98a3130164a6cca8fd33c57f0742
1860,Customer_1860,56,UK,369,Senior,ccdd5d97bd572ceb70d7ca3ccbee3d3d888302f8ae67244b85407978da17d21d
1861,Customer_1861,45,USA,1696,Adult,ac74be34450bfd18227bffc8a3b55a67fe83e47010f8f2cd74fbc26820cb715e
1862,Customer_1862,22,USA,3246,Young,b101fe173844163ab297edf11d13c77cb05c2553392a054df1cccb46afa95059
1863,Customer_1863,40,USA,295,Adult,3a5b13bac0610cf17e217bcff63fdee71c96562c194883004ba125cd930bf81b
1864,Customer_1864,32,UK,4364,Adult,a815f34a1c43d86587c242b827c45eebfb84ce184d4b12af686ae83acbdd4bcf
1865,Customer_1865,32,USA,3245,Adult,fdcb7dbdfe3742cf7bfdca1ed7bdb6f92023db83030beb1f5cd2af285f35b94c
1866,Customer_1866,25,UK,4643,Young,d324d48e440305f9ec377856179a058531dabb219be93018f1d7b94a8fec19e9
1867,Customer_1867,51,USA,4671,Senior,0913abd6d469cab6d93c1c32705d187fe2750fae100e818c412f4626c614bf17
1868,Customer_1868,19,USA,663,Young,c02362083775548a3d75722b63681bbfcfaa6e5423f48b1fd0c65786de37cc33
1869,Customer_1869,23,USA,4891,Young,7822b9a33fdb8ec66e8d84eeb0e6d15ce34b74254aac52977f924b40114217e2
1870,Customer_1870,70,UK,2743,Senior,b030bcfadcc8df3c51a92c9f02b172bc47d3c543eb32dcd8a7040dd8e42cf1e3
1871,Customer_1871,45,USA,375,Adult,1e50e838b22df1e999ce558ed97dd65a862c09956cf1da3ca74cb9c2613a8895
1872,Customer_1872,54,India,3849,Senior,f853352ef3fb232377ced697e5f3b7034e5d0c191814f5b5a04c7c0e23363dc5
1873,Customer_1873,38,USA,4984,Adult,5addad54f535c6ac46bd6922836c23e128b08e24ea40402306656c222d9f993b
1874,Customer_1874,36,UK,1887,Adult,17bd0e6872b8f49c8680fdc085fbbc10528c1d81117a6598ccaacab1c0c5b353
1875,Customer_1875,18,USA,3529,Young,f90a1bcdc9a2a14583ba2bdf8d675a3fe98cd81006aa283748f4269b058a8d9e
1876,Customer_1876,24,USA,3629,Young,5aebc908b8453d3613024db156eda09b7934ab722e89000372edbd19701f1250
1877,Customer_1877,29,UK,3735,Young,52480773894c5b93d6c8444dfa448914fc5851cfbdb9fdb575c8399a30c3f9ce
1878,Customer_1878,65,India,4120,Senior,2e75b2da1cec48b692c2d6f52c0dfcfdc2eaf28d24bc52b6ad4125e468ecd6fc
1879,Customer_1879,52,India,810,Senior,fb143eefa2e52bbb24c5153a1727b81b8d4a9d5fdcaea2f0ce3038f493c926b3
1880,Customer_1880,55,India,3526,Senior,6fb3e1cf3c2eae9993d35d695948a63ddcc9a638fd3e753c8739acae9ca43f7f
1881,Customer_1881,18,UK,1892,Young,00c47ded2af8bb77fd2644e6d52705c9a24052cab76be824936031a3c923a8e9
1882,Customer_1882,43,UK,4785,Adult,f5e3f3ef15b55562561b1135106e5aec2909cae01b8dce9ab89e1d569d352f1e
1883,Customer_1883,42,UK,2866,Adult,6b371764ba5cbe59b21cb70987e95d30874c7cf58595b38587b364e989e32de4
1884,Customer_1884,29,India,3912,Young,8235e52958752aff7ef5c8cbb3b7700fb0ede5f232d91477dafd34b90dfa6cc9
1885,Customer_1885,31,UK,3467,Adult,2bbb27ad4a0b4222aad0ea5f7f21387c0c13117238f62b9e001f481d177d11ad
1886,Customer_1886,52,UK,4015,Senior,8b300f643d8a4902d7cefbf8a07cdd7dc92b15d335be431dbc410ae93fbcb47d
1887,Customer_1887,37,USA,4729,Adult,1b5825f39f801c07098168cce16e777c81fc50a237a9eabc5319334d4d71d02a
1888,Customer_1888,25,USA,4690,Young,afef183e9dd434908d405f35a5ee4c745fee8afe7735a97c04fbe900aa115e47
1889,Customer_1889,55,India,4551,Senior,80172b90f84a046476cae876a63732a16625dba390285656d46309462f1d1dae
1890,Customer_1890,64,USA,1576,Senior,1ea90fa8dc7bfa2535581838b5b4ce4222234552101c771985c1f27f4bba7fcf
1891,Customer_1891,68,UK,1039,Senior,c1a95d02ebec280dcb6ea6c5d1719ee2c2677146bc1e0cdfca753342001a3c37
1892,Customer_1892,48,USA,4875,Adult,7c7ad0375e9732df3735ed06dbba833d162991c7001db72de7d5a1cafb879efe
1893,Customer_1893,49,UK,1322,Adult,31d5020ef2aededafe572ff07edff2019f7c841bbe2aa1c43ab97fabbfb61c5c
1894,Customer_1894,48,UK,3214,Adult,2cdb25c25782915da4e763dd74960d29e6b53eed5e641a5962a59743e2507e84
1895,Customer_1895,54,India,4350,Senior,86b1b12a00115186f5839efeb0dc99eef70fa7b3cc062e50a6b88084983a7385
1896,Customer_1896,38,UK,3275,Adult,801029294578d2ad6761b58610eeb40446890509377a59e3a7c2bbd3f21ed17d
1897,Customer_1897,33,India,2379,Adult,8631a529bcd204d9525d2c4f7deb9b0fdc004d734c6425231c283f3ab5cbf083
1898,Customer_1898,62,UK,1821,Senior,4e223e55e9ad60d7ff5576b9fdd37726152c28f9c5a09f958bc5bc5be4a9fbd2
1899,Customer_1899,49,USA,2177,Adult,aa3151cadb28d069d51bcc45e0cb13d445711ea11bba427d06b474cf5eabc8f6
1900,Customer_1900,45,India,4947,Adult,6f138549bc5eb232be2fb1cadd78f8a1202d414b9c7f38447e75d8c02c4c689e
1901,Customer_1901,24,India,3871,Young,379a065ad81dddae8fc1219cdb055903714e8299bf3ada7ec1d44e11ddc128ac
1902,Customer_1902,63,USA,2513,Senior,a1f3195429dab8dca55b3dc8f02df3eb8b5b5f6bbc7b32bdeffe471335f9f59e
1903,Customer_1903,36,UK,1093,Adult,cf1c477182005f7831453d17a0556f8a54ab42027f986ae26f071e044d78737e
1904,Customer_1904,43,USA,3454,Adult,adc3eb15c82aca4206a2516455bee25a363999ceffff4c1715db43d5399779b5
1905,Customer_1905,50,USA,409,Senior,1de4b359aae1763e4f6baca7d1244848718ab623c95dd13b7a05aecc2c4e90f8
1906,Customer_1906,62,India,3567,Senior,76092d8b3d4c09ea684481b1b979eb22179eb271a02d828839ce42fd3cdc2c46
1907,Customer_1907,42,UK,2971,Adult,524f7d1298b910d3d5ceb1d3efd6474cb5071786bbdbc63900bd0cc654407e79
1908,Customer_1908,44,USA,604,Adult,750b1875ae19e53202a0c16edf149c543f4691aa9087323f47d9dae409827386
1909,Customer_1909,19,India,816,Young,95732e1d9fa5d1597a07c718722bb1d0a688b74abbfa0313f011ee55b794d87f
1910,Customer_1910,29,USA,1694,Young,233ea457b9b434a8a14895a39e472de9082a06c4f90c21ad448802abf9e93db3
1911,Customer_1911,39,India,1882,Adult,759d64f6392c232de29dea40005a7ba4ef327b6bfc4eee0f2a6e6107555a7173
1912,Customer_1912,35,USA,2024,Adult,4b9ed16c0e374f66b275ff8d29abacdee664cbd10184b0728964a86760d213ce
1913,Customer_1913,24,UK,2910,Young,852fe8eaac1aea4491d4e537b7c96748015205fd532dcbf9706643d72891697b
1914,Customer_1914,23,USA,251,Young,ea328106921f1f6661b6d6ecc8266eec1c4e5cdcb717f02bea89ce3160c3c1e8
1915,Customer_1915,35,UK,3198,Adult,190ba2e97e2c667c035a51711656e1e2f94485658a57aebbe2d3da6c5e7d223d
1916,Customer_1916,69,USA,3278,Senior,1197c5d06c42054e2ee5f96a22d694f7f966afc5238db01dc177eedffa935436
1917,Customer_1917,53,USA,233,Senior,e86982e84d7ba4cc0b30e138994a446b0508deb952ca34706841e94a0afed619
1918,Customer_1918,21,India,1538,Young,27e426757d65fb8092d20dc24eaa150685ebe6c7806a73f66bf5eb2f1446c3c1
1919,Customer_1919,44,UK,1302,Adult,4a90fe96fa1157ff64210310c1b058057438ed09a7f57519512bbf34cb089550
1920,Customer_1920,28,UK,1302,Young,d9367598d045d8b68ec4c0d3829fe68dbbbd31cdeeb3a67bdbbbece88d25d96b
1921,Customer_1921,46,India,1490,Adult,4c7ca76c90438fb1a66c0c935d7f825fa4dfe8f8532d561a24b045d3984c6e1c
1922,Customer_1922,40,India,3315,Adult,5f3a984028afc63a38e4ff3902566eefbf62e36365b4ed5f99d11e9808e5f773
1923,Customer_1923,43,UK,4271,Adult,eccd7968301f318b41dc0cfd2cc576dd4f42cd5527b1bed923dc107240540fd5
1924,Customer_1924,18,India,3049,Young,63779bb1fdc059148dc5c46f8764b0cda8211b299091e01712ab089bb1e4e191
1925,Customer_1925,28,USA,683,Young,99650598888506dc182ff4504e1a034420bca8a2a8122b2ba840a326fa82d83e
1926,Customer_1926,60,UK,327,Senior,fd9fa26d099ffcdc2321b3a4777c98152baea3d1f49ab26796372625afbc9175
1927,Customer_1927,45,UK,4570,Adult,260f9f8ef5e4743890055b97d346c219e922b3fce5d21d5e0c145201dcd7f608
1928,Customer_1928,39,USA,1869,Adult,a238d0e8c7bcca094e2c191d1406b501989bb669e64d2264ae9b9a4001e36655
1929,Customer_1929,68,India,3363,Senior,b5739d4e0407b05ee9671ae0f0fa2b3e8853c58093454fa13a9c02765a05622b
1930,Customer_1930,57,UK,488,Senior,56460561ea4f5457cad60347d8b22e3ac7ceff1e34ed5d4f35458ca7f31b54a2
1931,Customer_1931,37,UK,4179,Adult,2a239df1b771366fce93e7b17cbda115514867d1b07768994f53b1d7fe4c3903
1932,Customer_1932,32,USA,4882,Adult,2c1ae9829216a022f3480cc8b62edbc0078cb052e71624ece98a2f46b55ad6ef
1933,Customer_1933,49,UK,760,Adult,604125ed3bcc12dca29a45bfa9b7e763b4bf92050390f8f580ae97b6117d310f
1934,Customer_1934,20,India,549,Young,9efa65ef988fbebf05f5381169aff703e35e438c5baabd220e4acbbd7acf3cfa
1935,Customer_1935,26,UK,3821,Young,6afddf873b22e13c753e48b391a3b3b6b415131f5a55fef4ba8321049a14e303
1936,Customer_1936,37,UK,2854,Adult,2d76aac4735ac65563b04f0cf42b015e8cb028afb801683b9eef7f697ed22bed
1937,Customer_1937,54,UK,935,Senior,58a6ee237401fb5951c313dce92f195334e397a65676d2aaf71952f8823f1332
1938,Customer_1938,52,UK,2114,Senior,4e26f5298a40ae17a0d29dc084cc6ab80ad046105f3feec56bc6d60491481c16
1939,Customer_1939,33,USA,597,Adult,ca93a18580f9d9e3942dc311355dadbe1e0396aac149d0dbe48d258e7ea6010d
1940,Customer_1940,24,India,2768,Young,7b926e8398314369395e647f91fb96a029ff1275322f2c7b10ab3ed89c957c86
1941,Customer_1941,65,UK,3340,Senior,dab13cd85038b70d40742195c9e582298e64ed9cd9d6cd7a2606d9336292fd40
1942,Customer_1942,53,UK,4704,Senior,10527aba25e3d7d1fd9edcab21010c27d0c1d85e328a689a83857288d1e42ac3
1943,Customer_1943,25,UK,3138,Young,a22049c8e35c60db08cb5cc7d573333c548541f29fe1abef6053e814ed7a61ec
1944,Customer_1944,59,USA,688,Senior,451061f5676159dc269f8150115e86aa8acde1235e3b434a862813b1c0e009aa
1945,Customer_1945,60,India,727,Senior,eca2e35e8065425f126c8241113e3d7f224ededcff6d764d4027f36fd1d05799
1946,Customer_1946,45,India,2532,Adult,f6b836c1bea928705d435f7b19c615372a60ec85a5d9ccba43147373ea618cde
1947,Customer_1947,19,India,3349,Young,6fb61f8bea29bb35251a1f45665c3df98929c902836de7ae6b9006a39137c55e
1948,Customer_1948,54,USA,491,Senior,55c8e22a7a5a9d0dd60d2ee2114ac646f7d7d3e38e29188a80d2bbf929672c66
1949,Customer_1949,32,USA,2939,Adult,51da3c8f5b8d023c08568116d9a04edf08d888267655c2cda31246f79c45131e
1950,Customer_1950,44,India,889,Adult,3fb3a0980d686e2a25edfe023d041da37e54ca514817d1b80615133e6d2f95a6
1951,Customer_1951,18,India,3394,Young,23fba16ee61281bf844341ddbb2fa72697ae04e127c875e4e345bd18e6ba1538
1952,Customer_1952,44,USA,4625,Adult,11ad7e8cb137e44811b66655f2d55f2da559afd8e290618c50a412a7d053e740
1953,Customer_1953,51,UK,2231,Senior,748a49d23bbb3b31e88c53c4da80da7a7013ec293194fce52f76bde19aadd40c
1954,Customer_1954,34,USA,3146,Adult,f7c300ea295ae5cd6ed414f2657fb779481e46f91e7a66796851791dbeaf1afb
1955,Customer_1955,19,India,869,Young,afd3e47bfb8374fc7244cbbf57165eaf045265effbe0e2c71c6feb1a710b938c
1956,Customer_1956,19,USA,3517,Young,bbae27e5de75bf2966fcea70d3899f9bb008ac8f3b5ab640244fa3ed523a534b
1957,Customer_1957,27,UK,3983,Young,29633004f9f0e09aec7ec0a0262837e6f0a7e48fac46cf2d3554cc2343ce381f
1958,Customer_1958,19,USA,2239,Young,28d70c4ba0d88fd3520991188811cbe4045295549e7594dd3d3b4a07659b5f5f
1959,Customer_1959,61,UK,3684,Senior,0d85de8d41da93d9b21f58fea365d28135262bb697cf79a6d1e018e65979908b
1960,Customer_1960,38,USA,387,Adult,8cc3cd848cb08f72608eda60c11f7fd8e9f4571353b60c2665f950b2af6994d0
1961,Customer_1961,24,India,3768,Young,8e97fa0ed09da8aeb144683e420139ecfce08bd3c221005576ba841f15aca56e
1962,Customer_1962,56,India,4262,Senior,8fa1cf6c0a1ad73aa895da637e8917f8b207519a0e35aada9b2b4ab4ba4aa330
1963,Customer_1963,39,UK,1309,Adult,a2feff7a85459f8a1c236d851ac7a1b9c2c282a7aed77b06cfbaadb7e27953c4
1964,Customer_1964,70,UK,4098,Senior,7d4972335841763698d07ba93d83637081a4ea62998dcb493c4a2a072df6c3e6
1965,Customer_1965,36,USA,3520,Adult,8b27ea9edc646c461f0b6cb50f6141cc3f437a4bd74526137858aaea364388cc
1966,Customer_1966,39,UK,373,Adult,a2b6c55f9ba6d1cccddd6d1a443cc543f663346cf6fb43af5f004d60120b3d58
1967,Customer_1967,38,UK,233,Adult,ffec08e4da8cf49c8626da641de957aa7f1d61666214ab35852bcaf4c8c9886e
1968,Customer_1968,54,India,524,Senior,4ebe4aa6cdd57ceb2a837b8c12edf82557feffb7df823b18e13c3072b14e0e45
1969,Customer_1969,30,USA,3158,Adult,565cfdb6155c5c9680f42748da403ca69c13ffb6b5d4f3a0bae079dd5842eda0
1970,Customer_1970,67,India,4101,Senior,f6cab667033260dbc14e92b03aa4d9657d705fd040b203fd0995cfc369b8bcaa
1971,Customer_1971,29,India,1657,Young,ac76686b82f050ce97afd5d75441dde32332972f2d9368264cbb4896bad6e086
1972,Customer_1972,55,USA,4429,Senior,980933943c17a892db9199476f5fa5b83bd894707a539f10a9e81f7ad78f5361
1973,Customer_1973,67,USA,1700,Senior,1c867c588f906a610e807a5a1723a90ad140a03d783b33009fa747e2b2b26687
1974,Customer_1974,64,India,3477,Senior,d661407ddb40bf77ebb07f5d008501420584fa1ba1c9e2c493b13ee35c6d39d5
1975,Customer_1975,56,UK,2417,Senior,ef92fa862fda2d809e7756f804b6f8ea72c026ccdffe6ad965a39fec1bfcbb6e
1976,Customer_1976,64,USA,2867,Senior,c9ed6415f45e8510f1348410868d999a5743c181ad7e8580f3995f86bf63093f
1977,Customer_1977,24,USA,1989,Young,350e6e872b9b3b841b19737c7ad71c00d60ec127d1ddae38e366367aca5c3461
1978,Customer_1978,34,USA,1876,Adult,a9ee0076a09685deb0e7859d854217717d82d93f0d8572587757697fdec80277
1979,Customer_1979,26,UK,2874,Young,55fad93df2afd726788c1dd6722bb3066763185f6cb530dde995bce1d820f045
1980,Customer_1980,21,India,2465,Young,b9a25bc97f0f0d09da006c8c16e21d75df7429c73f97155e47fed02376ad23e5
1981,Customer_1981,28,USA,2933,Young,389f59f0d3d2e2e2ed066e84890c70841b633cb6274d2be8b7b644c7ebbbce28
1982,Customer_1982,65,UK,837,Senior,013be32d6add17c313f5e431d90e26e01d3e572b94078c1caf9b520febaa9bf4
1983,Customer_1983,37,UK,3047,Adult,80762f2e2b31f889bf13b62d2a8aae9b3946f0234b1e5fbd0e15a518e6fe026b
1984,Customer_1984,37,USA,2383,Adult,e96f9296627b7545fd91ba0af739614f1632b77a31f5afe608b1db85d26c5e99
1985,Customer_1985,68,India,4672,Senior,b11801dd84c04a86c374088d4ecfdd6441d72daa7f447a2659e5b299483adf4d
1986,Customer_1986,20,India,3818,Young,d3737d06fb2ac7fb734afa731d59cfbb7143f3ff99d0f2d0660f09c4350bcf04
1987,Customer_1987,26,USA,3509,Young,ca539b8a96632cad5f009aa31439242dc50545cc83be3a32a4bb7bf09728aa49
1988,Customer_1988,33,USA,1555,Adult,b5bbdc75db9e4cd7fbbbe39c3271e39b96854a96b47a9e0e9134a396d27be4e2
1989,Customer_1989,51,UK,1734,Senior,650200b6c14796a55df0fc47f9fc3936f2fafba32b34ad0a4be1fdeba24a0cae
1990,Customer_1990,35,UK,4017,Adult,aad1bb3469295ca6b0c6e31414eff86a9e5362bb89edd5bd7f6ec03815c684bc
1991,Customer_1991,45,USA,478,Adult,17df7d7e35d815508f67be6fbebb87dffb88316a81d83294f7f8793b979e0ec4
1992,Customer_1992,42,UK,4196,Adult,b8ff19a8726dd0ac37d5fa8b7603183a1cb24ef541b705d7d2b2e60a0e65139e
1993,Customer_1993,37,India,4659,Adult,d0d52c5ab98291fa7dc2f10ea80d2c69eb0a88cd4f286cec508dc8f36280500d
1994,Customer_1994,50,India,4596,Senior,d914984c6073e9ffc05d88b15bde65fb131c66a28451e2e1f6fc3fa2e1b9b067
1995,Customer_1995,67,India,2285,Senior,07f122ff3af3ce88d7862f2513c63e4a6a467c6e841e55644e4a57a9f026555f
1996,Customer_1996,36,USA,994,Adult,3eda1b74ae970aed862153725a07d7679ce5a28f15e149adf42f63dd928f84c9
1997,Customer_1997,35,India,4884,Adult,198ba0d2ab765b5a8ec7432b067a3b6dc95ee52728c8999c55ae894f86259af0
1998,Customer_1998,34,UK,3399,Adult,e1f4cc91c94e5c3f3367f3c4aec8d777445fa9e1990b8698524c3750778d80e8
1999,Customer_1999,46,USA,2303,Adult,2ab98314db804185eb9df2bd15a2f2a713da859b9c867b9b8a0a603d9d1e51a0
2000,Customer_2000,41,USA,757,Adult,a7fef3a932d91bea972809d7830085afaaf0ab6e49e82a2acce13cea1ca12f79
2001,Customer_2001,32,USA,4306,Adult,e08dfb25b63d4f0ee5e5befd7ef23ec05f681e273367b49642ef88773cbe6854
2002,Customer_2002,50,USA,3312,Senior,41440ddb16e4489ab1c75ec6e442dc387f056d472595c79c17197030f30dbb88
2003,Customer_2003,42,India,2634,Adult,011c315f13ba10b0ddc93543adfee53006b3fb5aa1e5ab479f201f9e058230bf
2004,Customer_2004,42,UK,590,Adult,e109f90b13d62e43a090d0939de03be62f5bfb911c75f2ae6a492a0b9097d500
2005,Customer_2005,34,India,3696,Adult,96d0dc07c3228dc28b36c27a48dd724a1f40d55de356a409fb195aa31abdcef0
2006,Customer_2006,30,India,1876,Adult,cac25804d41ac38992c255b9cbe395eb2b696404d9693f3d9f8e51b002d055be
2007,Customer_2007,37,UK,270,Adult,25ce2c11d47c79e15be0de60a20e1c96e38af655130330f036ff8b5eb4b12f38
